PLD,LCD,LCD/PLD,SA,Porosity,PV,C%,H%,N%,O%,Metal %,Halogen %,TDU,KCH4,NCH4 1 Bar (mol/kg)
4.26632,4.42679,1.037613212,632.823,0.52602,0.400603167,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,0.0000162,0.607395783
4.34625,4.49444,1.03409606,703.152,0.5303,0.408334553,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,1.70E-05,0.63927268
4.22902,4.41727,1.044513859,606.391,0.52672,0.400532299,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,1.56E-05,0.588545116
7.34267,7.85539,1.069827461,1576.8,0.63556,0.639444626,42.10526316,26.31578947,0,26.31578947,5.263157895,0,353,0.000010543,0.503537641
7.22608,7.76352,1.074375042,1557.11,0.62892,0.631061824,42.10526316,26.31578947,0,26.31578947,5.263157895,0,595,1.06E-05,0.500872165
7.60574,8.05582,1.059176359,1641.92,0.63604,0.641977651,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385,1.09E-05,0.520243499
8.58608,10.19056,1.18686991,3050.11,0.73974,1.053448551,44.62809917,24.79338843,4.958677686,20.66115702,4.958677686,0,313,9.59E-06,0.449368969
4.98443,6.38657,1.281303981,2820.39,0.68188,0.837163848,44.80519481,29.22077922,5.844155844,16.23376623,3.896103896,0,373,1.64E-05,0.723453709
3.92335,4.58511,1.168672181,158.261,0.41772,0.181609495,23.76237624,25.74257426,17.82178218,19.8019802,12.87128713,0,265,1.99E-06,0.09113935
7.37433,9.1752,1.244207948,2038.63,0.67062,0.696288682,37.03703704,37.03703704,22.22222222,0,3.703703704,0,241,7.95E-06,0.356098265
9.5104,12.17369,1.280039746,2028.93,0.67132,0.828476121,53.33333333,31.11111111,4.444444444,6.222222222,1.333333333,3.555555556,1361,0.000007747,0.354442713
5.20358,5.89707,1.133271709,2320.51,0.69818,0.676105166,30,0,0,60,10,0,289,3.28E-06,0.161572338
11.86635,18.76086,1.581013538,4191.53,0.84042,2.001567111,54.75285171,27.37642586,0,14.4486692,2.281368821,0,865,7.48E-06,0.365817662
3.8237,4.94582,1.293464445,208.233,0.4988,0.289634589,23.80952381,27.38095238,5.952380952,36.9047619,4.761904762,1.19047619,409,1.21E-06,0.058612522
4.0774,5.31594,1.303757296,357.339,0.51056,0.345935984,10.71428571,10.71428571,0,32.14285714,3.571428571,32.14285714,97,2.51E-06,0.118641194
4.73377,5.38066,1.136654295,1453.04,0.59274,0.579912339,27.5862069,48.27586207,0,13.79310345,3.448275862,0,55,1.95E-05,0.891877217
5.1936,5.99511,1.154326479,623.022,0.50944,0.300320694,42.35294118,16.47058824,0,29.41176471,4.705882353,0,697,1.71E-05,0.597682888
5.21528,5.97003,1.14471898,642.081,0.51094,0.307858236,42.35294118,16.47058824,0,29.41176471,4.705882353,0,697,1.69E-05,0.594960095
3.98805,5.24448,1.315048708,1237.21,0.61198,0.552997307,21.05263158,31.57894737,42.10526316,0,5.263157895,0,97,1.39E-05,0.618792973
4.0676,5.24396,1.289202478,1168.04,0.60512,0.540502881,21.05263158,31.57894737,42.10526316,0,5.263157895,0,97,1.44E-05,0.640748895
6.47199,8.31266,1.284405569,3480.5,0.75368,1.109681295,48.07692308,25,0,23.07692308,3.846153846,0,593,9.30E-06,0.456508556
4.62269,6.47513,1.400727715,747.108,0.53046,0.382029917,45.94594595,27.02702703,7.432432432,15.54054054,4.054054054,0,865,3.16E-05,0.950762159
5.95196,8.43693,1.417504486,1064.57,0.60916,0.449959743,36.36363636,24.24242424,6.060606061,24.24242424,6.060606061,0,433,1.08E-05,0.502524016
4.03318,4.87776,1.209407961,205.012,0.36024,0.209191317,52.77777778,30.55555556,2.777777778,11.11111111,2.777777778,0,1459,0.000161442,1.037025681
4.98966,6.78942,1.360697923,658.505,0.47808,0.341546705,38.9380531,26.54867257,10.61946903,19.46902655,4.424778761,0,784,1.41E-05,0.535852211
6.71018,19.22538,2.86510645,2973.26,0.76026,1.095849735,52.17391304,13.04347826,4.347826087,26.08695652,4.347826087,0,2017,1.07E-05,0.495807148
4.93345,5.30158,1.074619181,1114.09,0.57488,0.46350824,78.43137255,0,15.68627451,0,5.882352941,0,961,5.98E-06,0.2685736
5.44324,7.06044,1.297102461,2731.95,0.69966,0.81178731,50,18.75,0,25,6.25,0,417,1.03E-05,0.50521801
4.41402,5.37738,1.218250031,1183.99,0.58494,0.518402978,60,0,30,0,10,0,577,5.85E-06,0.277697804
5.71555,6.38354,1.116872392,1675.19,0.64902,0.557898447,40.90909091,18.18181818,0,31.81818182,9.090909091,0,505,9.98E-06,0.473952946
4.01613,4.72864,1.177412086,512.39,0.45938,0.341455075,48.7804878,29.26829268,3.25203252,14.63414634,4.06504065,0,1345,7.32E-05,1.556523123
5.25681,6.23207,1.185523159,777.042,0.53884,0.424684741,43.93939394,37.87878788,6.060606061,9.090909091,3.03030303,0,529,0.000014613,0.598727306
8.17838,9.69532,1.185481721,2355.99,0.69962,0.966540902,48,32,16,0,4,0,257,1.13E-05,0.546462504
8.02301,8.65383,1.078626351,1424.18,0.67562,0.565850635,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.70E-06,0.320701904
7.41946,8.13654,1.096648543,1334.28,0.65856,0.532906076,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.90E-06,0.328272321
7.56134,8.20693,1.085380369,1379.47,0.66664,0.547683207,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.46E-06,0.307884414
8.24178,8.77466,1.064655936,1442.11,0.67988,0.578104672,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.72E-06,0.320837781
7.97366,8.72478,1.094200154,1433.18,0.67888,0.573034751,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.91E-06,0.325512117
7.91648,8.46136,1.06882857,1387.05,0.66582,0.549012171,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.99E-06,0.331828039
6.77563,8.78676,1.296818156,2257,0.67368,0.795109993,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769,1.38E-05,0.598095987
5.66918,6.1792,1.089963628,607.441,0.54268,0.447984943,36.36363636,36.36363636,2.272727273,18.18181818,2.272727273,0,257,1.42E-05,0.553223182
6.32665,6.70484,1.059777291,1953.17,0.64806,0.611573524,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321,1.59E-05,0.722783399
7.39172,8.11347,1.097643038,1343.68,0.6662,0.541423533,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.60E-06,0.31495319
6.34214,6.70637,1.057430142,1990.54,0.65784,0.627261025,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321,1.54E-05,0.707205899
6.34258,6.71551,1.058797839,1968.85,0.6487,0.614700894,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321,1.56E-05,0.710176377
6.35537,6.73279,1.059386,2047,0.65872,0.63909344,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321,1.50E-05,0.693803727
5.70916,6.00203,1.051298265,1026.43,0.56894,0.437387086,50,0,33.33333333,8.333333333,8.333333333,0,721,3.74E-05,1.21894435
5.39354,6.50923,1.206856721,1820.72,0.65466,0.587370801,50,8.333333333,12.5,25,4.166666667,0,595,7.36E-06,0.342915845
6.55104,11.07564,1.690668962,2267.42,0.72412,0.82009024,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.68E-05,0.565062855
6.56576,13.18133,2.007586327,2229.21,0.72654,0.824199385,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.72E-05,0.568527431
6.62162,13.20026,1.993509141,2194.39,0.72742,0.82668785,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.73E-05,0.568301144
6.63983,13.19327,1.986989125,2190.48,0.72302,0.820668935,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.72E-05,0.570013283
6.43639,7.99336,1.241901128,2618.41,0.6771,0.861162232,50,32.05128205,3.846153846,11.53846154,2.564102564,0,425,1.42E-05,0.670860797
7.50509,8.78838,1.170989289,2811.46,0.69804,0.953984502,48.7804878,31.70731707,4.87804878,12.19512195,2.43902439,0,433,1.18E-05,0.561597225
6.85068,8.29809,1.211279756,2370.43,0.66012,0.835075921,47.16981132,33.96226415,7.547169811,9.433962264,1.886792453,0,513,0.000013881,0.656507179
5.14189,6.12649,1.19148601,1508.25,0.64744,0.515954225,42.85714286,14.28571429,4.761904762,33.33333333,4.761904762,0,541,6.27E-06,0.294442396
4.19849,4.88485,1.163477822,1036.64,0.54876,0.467153036,33.33333333,44.44444444,16.66666667,0,5.555555556,0,193,2.15E-05,0.844030816
3.82361,4.19176,1.096283355,881.421,0.5394,0.446708075,30,50,15,0,5,0,97,1.67E-05,0.686758852
6.64048,16.78989,2.528415115,2603.69,0.73258,0.970101621,44.11764706,17.64705882,14.70588235,19.11764706,4.411764706,0,1537,1.14E-05,0.512657005
4.28499,7.87287,1.837313506,530.918,0.47506,0.27020755,31.57894737,25.26315789,12.63157895,25.26315789,5.263157895,0,487,1.53E-05,0.594782891
4.19616,7.82825,1.865574716,500.684,0.45562,0.26001849,31.57894737,25.26315789,12.63157895,25.26315789,5.263157895,0,487,1.43E-05,0.556082004
6.57882,13.17245,2.002251164,2215.4,0.72624,0.823406962,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.73E-05,0.572897159
6.56101,13.18202,2.009144933,2286.57,0.72438,0.828578749,54.54545455,0,0,36.36363636,9.090909091,0,289,9.88E-06,0.398844085
5.68654,7.02326,1.23506737,2374.95,0.74354,0.724196706,80,0,0,0,20,0,865,2.63E-06,0.130197868
4.01926,8.87095,2.207110264,1520.77,0.63488,0.635630043,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057,2.12E-05,0.941467734
3.992,8.74499,2.190628758,1504.66,0.6331,0.626682768,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057,2.16E-05,0.952771669
3.96873,8.70746,2.194016726,1484.02,0.63284,0.620309743,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057,2.18E-05,0.962833168
6.14945,9.97573,1.622214995,1795.89,0.6335,0.759706191,45.56962025,37.97468354,15.18987342,0,1.265822785,0,379,2.59E-05,1.065000953
5.30597,5.75412,1.084461465,1593.31,0.61066,0.678296317,61.53846154,0,0,30.76923077,7.692307692,0,721,0.000008784,0.417829208
5.00801,5.45181,1.088618034,956.619,0.6249,0.683309277,68.18181818,0,27.27272727,0,4.545454545,0,721,0.000012962,0.619110114
11.59411,12.99556,1.120876031,4811.72,0.83964,2.048332089,47.78761062,31.85840708,5.309734513,11.50442478,3.539823009,0,577,5.43E-06,0.270715435
4.06776,5.79435,1.424457195,925.02,0.53486,0.483423717,46.51162791,32.55813953,9.302325581,9.302325581,2.325581395,0,625,3.87E-05,1.518222635
10.15941,11.92534,1.173822102,2721.01,0.7936,1.108592007,46.51162791,16.27906977,0,19.37984496,6.201550388,11.62790698,397,3.87E-06,0.194433001
6.74513,8.35438,1.238579538,1212.55,0.60408,0.481292625,33.33333333,16.66666667,0,33.33333333,9.259259259,1.851851852,487,9.61E-06,0.438552209
6.59808,7.55155,1.14450719,694.793,0.53124,0.42516887,52.17391304,26.08695652,0,17.39130435,4.347826087,0,1153,6.59E-06,0.312915622
10.30174,11.25061,1.092107741,2285.87,0.6833,0.881282832,45.34883721,34.88372093,10.46511628,6.976744186,2.325581395,0,769,4.30E-06,0.212541071
7.09331,9.64677,1.359981447,3862.71,0.772,1.287653868,52.72727273,29.09090909,0,14.54545455,3.636363636,0,757,1.30E-05,0.576060747
7.28862,10.7978,1.481460139,5190.18,0.7725,1.467180734,55.78947368,33.68421053,0,8.421052632,2.105263158,0,593,1.29E-05,0.62729566
10.10535,14.87522,1.472014329,2465.34,0.73434,1.181421973,53.06122449,34.69387755,0,10.20408163,2.040816327,0,561,1.03E-05,0.45757709
5.81764,9.82615,1.689026822,2444.07,0.67298,0.840861327,46.15384615,30.76923077,5.128205128,15.38461538,2.564102564,0,769,1.03E-05,0.482447809
5.23411,7.25953,1.386965501,2225.24,0.6993,0.644284543,41.86046512,13.95348837,0,37.20930233,6.976744186,0,811,1.01E-05,0.465727606
6.95834,15.6562,2.249990659,1557.24,0.68824,0.843737434,45.77656676,26.15803815,3.269754768,20.70844687,4.08719346,0,961,1.35E-05,0.581275216
7.57886,9.47366,1.250011215,1643.22,0.64204,0.784655922,48.7804878,39.02439024,9.756097561,0,2.43902439,0,865,1.19E-05,0.546308298
6.06319,6.18933,1.02080423,321.127,0.43072,0.252550602,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481,1.10E-05,0.359203013
5.92233,6.03338,1.018751066,304.537,0.42442,0.244838388,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481,1.25E-05,0.380860113
6.00668,6.11363,1.017805177,317.097,0.43214,0.252472789,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481,1.05E-05,0.349462796
12.22348,12.9835,1.062177056,1852.53,0.6619,0.845472335,53.06122449,34.69387755,0,10.20408163,2.040816327,0,1681,2.94E-05,1.01908995
12.01283,12.20204,1.01575066,2005.21,0.67448,0.861792274,55.81395349,30.23255814,0,11.62790698,2.325581395,0,1681,3.09E-05,1.038365997
5.84385,6.41454,1.097656511,1116.77,0.5461,0.514630354,26.8907563,50.42016807,16.80672269,3.361344538,2.521008403,0,33,1.63E-05,0.689298675
4.04573,4.96323,1.226782311,1192,0.55324,0.49605925,27.82608696,52.17391304,17.39130435,0,2.608695652,0,73,0.00001455,0.628061315
5.34262,7.12719,1.334025254,2846.29,0.67984,0.844922684,50,0,0,33.33333333,8.333333333,0,577,8.03E-06,0.382742596
5.4183,7.18408,1.325891885,3332.2,0.70438,0.957397067,41.86046512,13.95348837,0,37.20930233,6.976744186,0,811,8.95E-06,0.430811027
5.11189,8.9985,1.760307831,2303.16,0.66234,0.860374006,50.52631579,25.26315789,0,18.94736842,5.263157895,0,1153,1.72E-05,0.764968554
5.47476,7.19373,1.313980887,3020.99,0.68262,0.918099726,47.05882353,23.52941176,0,23.52941176,5.882352941,0,865,1.40E-05,0.631482665
7.2387,10.9331,1.510367884,2179.82,0.79884,0.778877373,19.71830986,0,19.71830986,0,32.3943662,0,113,8.38E-07,0.042025173
9.55919,10.5248,1.101013789,737.82,0.59442,0.388065938,46.15384615,30.76923077,3.846153846,7.692307692,6.41025641,5.128205128,577,8.23E-06,0.309200264
9.57688,10.52986,1.099508399,743.545,0.59654,0.391291799,46.15384615,30.76923077,3.846153846,7.692307692,6.41025641,5.128205128,577,7.97E-06,0.304169086
6.9712,7.09237,1.017381513,1179.08,0.58654,0.47551257,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,3.94E-05,1.680038743
6.93916,7.05263,1.016352123,1216.65,0.58244,0.493681079,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.07E-05,0.897302309
7.259,11.15594,1.53684254,2274.24,0.72028,0.873776279,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721,5.10E-06,0.252410139
6.94851,8.92381,1.284276773,750.66,0.54424,0.394422542,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,361,4.91E-06,0.238585222
7.41632,9.35755,1.261751111,1281.56,0.6152,0.526901797,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,361,5.47E-06,0.264457328
3.89872,4.64123,1.190449686,110.871,0.45456,0.283540008,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757,1.13E-05,0.429186111
3.94427,4.68355,1.187431388,181.957,0.4596,0.299587383,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757,1.11E-05,0.433105284
3.9752,4.69623,1.181382069,184.357,0.45984,0.29529167,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757,1.15E-05,0.438541732
3.93255,4.67591,1.189027476,118.83,0.45682,0.289597637,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757,1.15E-05,0.433883812
4.26504,6.76714,1.586653349,2285.12,0.72216,0.680365168,37.5,0,37.5,0,25,0,433,1.37E-06,0.068087542
8.25863,8.38886,1.015768959,1874.22,0.70438,0.759670326,36.36363636,18.18181818,36.36363636,0,4.545454545,4.545454545,433,5.16E-06,0.252558242
4.66211,4.98254,1.068730682,217.471,0.4197,0.326487748,46.15384615,41.02564103,5.128205128,3.846153846,3.846153846,0,1281,3.02E-05,0.644534405
4.38256,4.82249,1.100381969,370.783,0.41248,0.26414611,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793,2.49E-06,0.115030382
5.05683,5.52201,1.091990437,442.658,0.4341,0.275549067,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793,2.70E-06,0.124863478
5.11854,5.7222,1.117935974,441.864,0.43722,0.270821719,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793,2.43E-06,0.111287192
5.41792,5.90162,1.089277804,423.203,0.46576,0.264293983,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793,2.50E-06,0.116329565
7.45098,11.93851,1.602273795,4386.62,0.78332,1.39543418,48,32,16,0,4,0,769,5.98E-06,0.29676022
3.85282,4.28411,1.111941383,255.197,0.4382,0.289903013,39.39393939,33.33333333,15.15151515,9.090909091,3.03030303,0,961,4.06E-05,1.042518686
6.56186,7.18775,1.095383016,1288.91,0.60122,0.470854511,53.65853659,0,0,14.63414634,2.43902439,29.26829268,705,4.40E-06,0.210210041
4.84143,7.39302,1.527032302,1726.5,0.61986,0.560371013,43.58974359,23.07692308,5.128205128,23.07692308,5.128205128,0,601,1.63E-05,0.714171321
10.73897,12.08735,1.125559528,2420.96,0.73534,1.185265659,42.17252396,30.67092652,14.05750799,11.50159744,1.597444089,0,1345,1.16E-05,0.527795528
11.20672,12.48204,1.113799577,2278.5,0.73952,1.212838852,41.12149533,29.90654206,14.33021807,13.08411215,1.557632399,0,1345,7.00E-06,0.32707537
10.9248,12.15024,1.112170475,3272.92,0.75918,1.356691245,44.44444444,32.32323232,13.46801347,8.080808081,1.683501684,0,1345,1.36E-05,0.61500437
6.39643,8.94506,1.398445695,1990.3,0.6734,0.722052628,52.77777778,19.44444444,0,22.22222222,5.555555556,0,1489,1.10E-05,0.514389582
6.44823,7.27421,1.128094066,796.719,0.57912,0.630400564,45.56962025,41.7721519,0,11.39240506,1.265822785,0,469,0.000024685,0.939174688
6.77118,11.03662,1.629940424,2148.4,0.72786,0.748552229,46.75324675,15.58441558,0,31.16883117,6.493506494,0,481,1.09E-05,0.398777517
6.7889,11.12433,1.638605665,2116.43,0.73116,0.743434097,46.75324675,15.58441558,0,31.16883117,6.493506494,0,481,1.08E-05,0.399139437
5.18527,6.36917,1.228319837,3021.48,0.72864,0.826073746,29.26829268,0,29.26829268,0,12.19512195,0,385,2.87E-06,0.14188334
3.94411,5.155,1.307012228,698.223,0.56988,0.465177784,21.05263158,31.57894737,42.10526316,0,5.263157895,0,145,2.28E-05,0.928160669
4.18887,6.29319,1.502359825,811.36,0.50588,0.433446719,37.28813559,30.50847458,0,23.72881356,5.084745763,0,469,3.16E-05,0.991938546
3.90285,4.80997,1.232425023,397.934,0.47088,0.377129402,42.1686747,39.75903614,0,14.45783133,3.614457831,0,889,3.59E-05,1.084538786
5.71178,18.12979,3.174105095,1278.65,0.64158,0.571716272,38.46153846,11.53846154,15.38461538,30.76923077,3.846153846,0,1633,7.56E-06,0.268671252
4.61719,8.09113,1.752392689,767.135,0.54146,0.377816388,40,8,16,32,4,0,1729,2.49E-05,0.635764923
6.03948,7.12468,1.179684344,727.385,0.49814,0.380152171,48.64864865,32.43243243,16.21621622,0,2.702702703,0,1729,1.40E-05,0.542258343
3.80073,4.65952,1.225953961,333.446,0.47004,0.244615024,35,20,10,30,5,0,721,3.74E-06,0.17456804
4.97084,6.35231,1.277914799,1273.46,0.61446,0.488057888,37.20930233,27.90697674,25.58139535,4.651162791,4.651162791,0,481,1.13E-05,0.508563957
4.32378,9.74723,2.254330701,2429.67,0.67384,0.834446812,45.37815126,40.33613445,0,10.92436975,3.361344538,0,961,1.43E-05,0.629327754
10.86579,15.71457,1.446242749,2986.48,0.74806,1.262618846,46.15384615,41.02564103,0,10.25641026,2.564102564,0,481,1.10E-05,0.515977393
4.41973,5.37557,1.216266605,913.899,0.55872,0.488297705,43.80165289,29.75206612,6.611570248,16.52892562,3.305785124,0,561,3.35E-05,1.128672294
4.3477,6.34819,1.460126044,1752.28,0.64264,0.608422328,43.07692308,30.76923077,12.30769231,6.153846154,7.692307692,0,865,9.24E-06,0.424877152
6.58905,8.54041,1.296151949,2015.22,0.66706,0.740880602,50,29.16666667,5.555555556,11.11111111,4.166666667,0,409,1.14E-05,0.539189645
3.84947,5.24315,1.362044645,364.255,0.4865,0.268132716,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,9.20E-06,0.392877147
6.73057,10.62365,1.578417578,2461.82,0.69298,0.941516932,50,32.60869565,4.347826087,10.86956522,2.173913043,0,1489,1.10E-05,0.504445839
3.8044,5.13889,1.350775418,453.325,0.48024,0.356684492,46.15384615,30.76923077,7.692307692,11.53846154,1.923076923,0,1025,2.00E-05,0.664382275
3.80032,5.12439,1.348410134,472.502,0.48638,0.403387132,49.18032787,29.50819672,6.557377049,13.1147541,1.639344262,0,673,5.08E-05,1.186376962
3.89364,5.1192,1.314759454,565.339,0.49814,0.42197374,49.18032787,29.50819672,6.557377049,13.1147541,1.639344262,0,673,4.97E-05,1.294531187
6.12269,7.18204,1.173020355,1982.85,0.62472,0.721206629,46.60194175,34.95145631,11.65048544,5.825242718,0.970873786,0,961,1.70E-05,0.753051727
4.52304,6.18548,1.367549259,951.011,0.53814,0.48181574,50.46728972,33.64485981,1.869158879,11.21495327,2.803738318,0,1153,4.96E-05,1.414158796
6.90616,7.0595,1.022203366,1859.36,0.67238,0.647409419,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,129,6.77E-06,0.339807188
4.02928,4.2096,1.044752412,373.597,0.58924,0.44850736,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,193,3.86E-06,0.178298649
5.24575,8.69858,1.658214745,1743.05,0.66012,0.715361658,31.57894737,31.57894737,5.263157895,26.31578947,1.315789474,3.947368421,385,6.80E-06,0.328602508
3.92478,4.31733,1.100018345,209.836,0.4407,0.246181863,26.92307692,28.84615385,3.846153846,26.92307692,5.769230769,0,235,6.86E-06,0.284594764
4.01932,5.55473,1.382007404,215.151,0.45826,0.290979053,48.21428571,28.57142857,5.357142857,14.28571429,3.571428571,0,1369,5.38E-05,1.211953058
4.63235,7.88517,1.702196509,1710.69,0.61816,0.615862832,31.57894737,42.10526316,0,21.05263158,5.263157895,0,129,8.10E-06,0.389331586
5.60326,6.92662,1.236176797,2289.39,0.73802,0.698895812,80,0,0,0,20,0,865,2.81E-06,0.139322989
4.47642,5.76983,1.288938482,2303.77,0.7217,0.651389064,80,0,0,0,20,0,433,2.56E-06,0.12647638
4.41216,5.60602,1.270584022,2257.25,0.71538,0.633382324,80,0,0,0,20,0,433,2.68E-06,0.133755471
7.31301,9.31104,1.273215817,3083.77,0.78852,1.040015511,30,0,0,60,10,0,193,1.61E-06,0.0811751
4.02438,5.16708,1.283944359,450.941,0.49008,0.364369038,46.57534247,30.1369863,2.739726027,16.43835616,4.109589041,0,1105,1.74E-05,0.664031923
5.1125,6.9378,1.357026895,1111.26,0.56054,0.470409533,53.93258427,26.96629213,0,14.60674157,4.494382022,0,2305,6.55E-05,1.438181693
5.02444,6.09614,1.213297402,1193.68,0.55906,0.522017629,51.51515152,30.3030303,3.03030303,12.12121212,3.03030303,0,1297,4.19E-05,1.472018943
4.41521,10.6324,2.408130078,2362.39,0.66208,0.824965267,53.73134328,29.85074627,0,13.43283582,2.985074627,0,1249,0.0000256,1.120956084
4.56022,11.19601,2.455146901,1299.83,0.6639,0.653271276,42.85714286,14.28571429,0,28.57142857,7.142857143,0,481,2.06E-05,0.60436337
4.20151,5.78959,1.377978393,208.33,0.42702,0.25454979,29.41176471,35.29411765,11.76470588,8.823529412,2.941176471,8.823529412,289,8.14E-07,0.039229532
6.92043,8.9528,1.293676838,2636.9,0.71868,0.923112493,45.56962025,15.18987342,0,31.64556962,7.594936709,0,481,5.31E-06,0.259914713
3.91911,5.07339,1.294526053,1160.53,0.58102,0.619123326,50,28.57142857,0,17.85714286,3.571428571,0,1441,3.94E-05,1.537509374
9.5428,10.72174,1.123542357,1411.87,0.66024,0.606097326,50,25,0,21.42857143,3.571428571,0,841,8.60E-06,0.407162895
8.98959,10.11718,1.125432862,1351.2,0.64986,0.570062633,50,25,0,21.42857143,3.571428571,0,841,9.11E-06,0.427622176
3.85298,4.70069,1.220014119,764.739,0.56774,0.452339219,44.44444444,29.62962963,7.407407407,14.81481481,3.703703704,0,961,4.46E-05,1.324759902
6.28286,20.17115,3.210504452,3611.07,0.77916,1.302065665,45.56962025,20.25316456,12.65822785,17.72151899,3.797468354,0,449,8.91E-06,0.423719705
4.18847,5.89344,1.407062722,1388.73,0.57098,0.580056138,52.08333333,33.33333333,4.166666667,8.333333333,2.083333333,0,1089,5.48E-05,1.841101327
6.17903,9.79069,1.584502746,4409.67,0.75602,1.3120632,53.06122449,34.69387755,0,10.20408163,2.040816327,0,1121,1.41E-05,0.65897415
6.33455,7.14824,1.128452692,1039.62,0.57896,0.432111297,32,32,8,24,4,0,385,8.61E-06,0.399133845
4.54627,6.18172,1.359734464,1024.23,0.60372,0.489325488,45.28301887,22.64150943,0,24.52830189,7.547169811,0,865,1.78E-05,0.708293713
7.4656,9.35136,1.252593228,1997.4,0.66462,0.843495974,48.97959184,32.65306122,16.32653061,0,2.040816327,0,769,9.90E-06,0.485579171
4.05076,5.68269,1.402870079,1610.54,0.6309,0.529056604,45,20,0,30,5,0,505,1.82E-05,0.818613992
4.00719,5.98694,1.494049446,1008.13,0.54588,0.463254014,43.02325581,37.20930233,6.976744186,10.46511628,2.325581395,0,673,3.15E-05,1.11272757
3.90104,4.69422,1.203325267,296.07,0.43882,0.328217326,44.94382022,35.95505618,2.247191011,13.48314607,3.370786517,0,865,0.00005132,1.219905502
6.92579,7.42094,1.071493649,486.166,0.46864,0.310433682,36.36363636,36.36363636,12.12121212,12.12121212,3.03030303,0,433,6.30E-06,0.281273331
4.0883,5.96623,1.459342514,998.175,0.58054,0.469875032,48.48484848,18.18181818,0,27.27272727,6.060606061,0,937,2.85E-05,1.076306012
5.40906,8.4438,1.561047576,3256.75,0.70766,0.966916391,54.83870968,29.03225806,0,12.90322581,3.225806452,0,601,1.81E-05,0.854867475
4.40085,5.10073,1.159032914,486.214,0.45588,0.376950363,64.86486486,0,10.81081081,21.62162162,2.702702703,0,1537,0.000020012,0.747452486
5.0756,8.32819,1.640828671,2270.08,0.66494,0.694349884,50,15,0,20,5,0,613,1.77E-05,0.801068816
4.25541,5.19491,1.220777786,186.843,0.43368,0.229500389,15.25423729,15.25423729,61.01694915,0,8.474576271,0,244,3.27E-06,0.142956303
5.42795,8.92456,1.644186111,3286.28,0.71574,0.958006409,50,21.875,0,23.4375,4.6875,0,601,9.76E-06,0.473191334
8.52361,12.4053,1.455404459,3959.57,0.81318,1.575029779,51.18483412,28.43601896,0,14.69194313,5.687203791,0,625,5.90E-06,0.28880388
10.37066,13.68087,1.319189907,4685.08,0.83192,2.081975665,51.92307692,30.76923077,1.923076923,12.5,2.884615385,0,305,6.85E-06,0.337374079
8.2906,12.65101,1.525946252,4429.53,0.81062,1.796750148,52.94117647,29.41176471,0,14.70588235,2.941176471,0,625,7.42E-06,0.361976574
8.36781,12.42499,1.484855655,4231.12,0.7967,1.693171844,50.42016807,34.45378151,0,12.60504202,2.521008403,0,633,1.06E-05,0.487558218
