PLD ,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KN2,NN2 1 Bar (mol/kg)
7.30426,9.5023,1.300925761,1986.79,0.68582,0.700694339,50.79365079,22.22222222,3.174603175,19.04761905,4.761904762,0,801,3.00207E-06,0.13491743
4.09776,5.39014,1.315386943,554.192,0.45538,0.373430645,50,34,6,8,2,0,1585,9.17179E-06,0.18256851
4.72276,5.09966,1.079805029,559.504,0.46068,0.379275994,48.07692308,36.53846154,5.769230769,7.692307692,1.923076923,0,1489,9.41619E-06,0.168884686
3.84758,4.47497,1.163060937,343.77,0.50118,0.286531018,40,22.85714286,20,0,17.14285714,0,641,3.08648E-07,0.01529519
4.84916,5.1864,1.069546066,1066.9,0.52748,0.4500721,45.97701149,29.88505747,11.49425287,9.195402299,3.448275862,0,730,7.55861E-06,0.225343753
4.27999,7.01256,1.638452426,1367.85,0.56442,0.517360856,45.09803922,25.49019608,15.68627451,7.843137255,2.941176471,0,793,6.3031E-06,0.220982765
5.92009,12.46985,2.106361559,2904.88,0.71824,1.021594235,59.25925926,22.22222222,4.938271605,9.87654321,3.703703704,0,1249,5.03812E-06,0.216710994
6.76945,19.37323,2.861861747,3694.02,0.78794,1.362416572,48,20,12,16,4,0,1825,3.45961E-06,0.163307433
6.94262,18.51106,2.666293129,3677.05,0.78188,1.308220129,48,20,12,16,4,0,1825,3.5111E-06,0.165999085
5.05884,7.20015,1.423280831,987.813,0.56006,0.47824639,47.45762712,33.89830508,3.389830508,13.55932203,1.694915254,0,865,3.51694E-06,0.147944153
5.70512,8.08493,1.417135836,1142.91,0.62502,0.453014808,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.67736E-06,0.080075938
5.8473,8.77219,1.500212064,1211.45,0.63726,0.481488757,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.59935E-06,0.077190916
5.56771,8.63785,1.551418806,1173.38,0.63032,0.46291917,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.71066E-06,0.081837602
5.62434,10.30851,1.832839053,1300.33,0.65086,0.506762175,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.63197E-06,0.078057529
5.31586,8.48446,1.596065359,1121.11,0.62548,0.456941644,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.69341E-06,0.080442491
7.09895,8.90631,1.254595398,1262.16,0.6509,0.506261181,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.53655E-06,0.07358069
6.23971,10.39698,1.666260131,1285.84,0.66214,0.524363492,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.58293E-06,0.076483881
5.67843,8.6384,1.521265561,1177.79,0.62544,0.460041338,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.7028E-06,0.080858812
6.69323,8.37909,1.251875402,1208.51,0.63476,0.477960333,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.5577E-06,0.074733276
5.96123,9.20954,1.544906001,1202.08,0.63452,0.475520283,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.6095E-06,0.076705076
5.77864,8.77344,1.51825343,1171.41,0.62866,0.46276721,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.66781E-06,0.079450271
6.22037,8.55578,1.375445512,1178.15,0.63538,0.470348738,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.61291E-06,0.076987101
6.18424,8.11172,1.311676132,1163.97,0.62748,0.463009696,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.64494E-06,0.078661077
6.26863,10.02209,1.59876879,2236,0.71232,0.877560197,46.83544304,25.3164557,0,25.3164557,2.53164557,0,649,6.44197E-06,0.210525516
6.59717,13.17296,1.996759216,2220.34,0.72244,0.817929137,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,4.18312E-06,0.156586882
5.73604,6.75417,1.177497019,242.929,0.42044,0.274793794,41.25,25,20,10,3.75,0,1105,1.02496E-06,0.045548487
5.27542,5.40721,1.024981897,1082.46,0.54272,0.458289353,44.70588235,28.23529412,14.11764706,9.411764706,3.529411765,0,703,7.19143E-06,0.218635299
4.55903,5.17319,1.134712867,990.139,0.5431,0.493314682,41.66666667,33.33333333,8.333333333,11.11111111,2.777777778,0,649,5.02798E-06,0.17430541
9.90235,10.58306,1.068742268,3456.25,0.75744,1.180151321,60,0,0,32.5,7.5,0,385,2.08171E-06,0.104172045
8.10074,8.61965,1.064057111,2759.13,0.71358,0.872445312,42.85714286,0,0,46.42857143,10.71428571,0,649,1.43998E-06,0.071299231
8.10066,8.61957,1.064057743,2759.1,0.71358,0.872433578,42.85714286,0,0,46.42857143,10.71428571,0,649,1.43998E-06,0.071485251
13.62195,14.21059,1.043212609,4163.68,0.8162,1.736381468,69.23076923,0,0,25,5.769230769,0,577,2.08003E-06,0.104288612
13.95995,15.26291,1.093335578,4843.74,0.85094,2.351091635,72.4137931,0,0,22.4137931,5.172413793,0,673,2.59664E-06,0.129428735
5.0342,5.97505,1.186891661,2332.43,0.66762,0.719891308,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.51776E-06,0.164897301
5.09508,6.08901,1.195076427,2286.15,0.66154,0.709586073,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.49527E-06,0.163957233
5.01622,7.94342,1.583546974,2838.44,0.70966,0.809128607,42.62295082,21.31147541,9.836065574,19.67213115,6.557377049,0,625,3.9821E-06,0.187219583
8.59238,11.37522,1.323873013,5754.99,0.82426,2.064862319,57.44680851,31.91489362,0,8.510638298,2.127659574,0,937,3.57557E-06,0.177361848
5.81046,6.49506,1.117821997,943.922,0.6059,0.485555155,38.0952381,14.28571429,7.936507937,34.92063492,4.761904762,0,1249,1.81689E-06,0.080583762
6.82625,13.00544,1.905210035,2226.23,0.73064,0.842207186,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,3.98372E-06,0.153587066
6.52783,13.18615,2.019989798,2245.39,0.72198,0.820694814,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,4.19817E-06,0.159930565
4.8446,12.93918,2.67084589,2015.14,0.68168,0.950761734,47.27272727,29.09090909,18.18181818,0,1.818181818,0,865,5.49705E-06,0.223433152
4.29629,6.02864,1.403219987,1302.65,0.60574,0.535002031,47.61904762,9.523809524,0,38.0952381,4.761904762,0,433,3.95929E-06,0.169974777
4.16902,4.93156,1.182906295,267.497,0.39262,0.169449683,34.28571429,17.14285714,11.42857143,31.42857143,5.714285714,0,577,2.66706E-06,0.07534746
5.17369,5.39694,1.04315102,303.631,0.40912,0.181623657,37.5,12.5,12.5,31.25,6.25,0,641,2.45914E-06,0.073431
6.65101,7.16555,1.077362686,658.027,0.48078,0.373012856,37.5,40.625,6.25,12.5,3.125,0,353,1.90217E-06,0.08139869
6.64943,7.23442,1.087975962,690.595,0.49642,0.394811351,37.5,40.625,6.25,12.5,3.125,0,353,1.73721E-06,0.076418297
4.16071,5.40468,1.298980222,746.931,0.516,0.333232158,47.05882353,0,0,23.52941176,5.882352941,23.52941176,1153,2.38377E-06,0.104881927
4.93276,8.69638,1.762984617,919.467,0.55316,0.45103635,40,20,20,8,4,8,1441,3.30816E-06,0.134920078
4.40879,4.74355,1.07593013,696.907,0.52066,0.399012928,27.5862069,41.37931034,10.34482759,13.79310345,3.448275862,0,217,1.97671E-06,0.081092116
10.04767,10.50032,1.045050245,1357.83,0.60606,0.616880704,45.71428571,34.28571429,0,17.14285714,2.857142857,0,321,3.69183E-06,0.16657583
4.61739,5.96762,1.292422776,851.995,0.57572,0.518760137,41.39784946,33.87096774,3.76344086,18.8172043,2.150537634,0,365,1.92363E-06,0.087606187
4.04752,6.00946,1.48472645,457.818,0.4713,0.388826097,43.63636364,34.54545455,7.272727273,10.90909091,1.818181818,0,697,4.62449E-06,0.120636575
4.65776,6.35159,1.363657638,759.507,0.51056,0.444599255,42.22222222,33.33333333,6.666666667,13.33333333,2.222222222,0,415,5.52913E-06,0.17434061
7.49831,8.18384,1.091424601,1377.56,0.66592,0.545049764,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.35426E-06,0.111504661
7.80553,8.30815,1.064392809,1397.69,0.67156,0.557653663,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.39023E-06,0.112861854
7.50788,8.35741,1.113151782,1392.08,0.66472,0.535520358,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.52995E-06,0.11949772
7.50835,8.27117,1.101596223,1373.6,0.6644,0.53663304,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.47337E-06,0.116831524
4.68558,5.32542,1.136555133,895.941,0.57774,0.379472965,25.53191489,51.06382979,17.0212766,0,6.382978723,0,1,2.85152E-06,0.120111403
4.01581,5.06604,1.261523827,203.718,0.44116,0.302641147,46.84684685,36.03603604,10.81081081,0,2.702702703,0,1025,4.56104E-06,0.112984217
4.28854,5.6803,1.324530027,1851.15,0.6414,0.566958366,39.3442623,26.2295082,16.39344262,13.1147541,4.918032787,0,385,3.11229E-06,0.143420138
4.42295,5.8918,1.332097356,1912.41,0.64608,0.579922447,39.3442623,26.2295082,16.39344262,13.1147541,4.918032787,0,385,3.12397E-06,0.144768595
5.28492,6.78863,1.284528432,1745.9,0.65298,0.602119007,39.3442623,26.2295082,16.39344262,13.1147541,4.918032787,0,385,2.97777E-06,0.137950276
5.23642,6.50104,1.241504692,2485.79,0.68618,0.716020139,34.7826087,23.1884058,37.68115942,0,4.347826087,0,385,2.80637E-06,0.134755937
5.16908,6.74711,1.305282565,2572.84,0.69242,0.747658506,34.7826087,23.1884058,37.68115942,0,4.347826087,0,385,2.59732E-06,0.125055472
5.1049,7.01898,1.374949558,2571.25,0.6978,0.764132007,34.7826087,23.1884058,37.68115942,0,4.347826087,0,385,2.51778E-06,0.122338712
3.84032,5.33017,1.387949442,630.415,0.518,0.415630266,40.90909091,27.27272727,13.63636364,13.63636364,4.545454545,0,385,3.58273E-06,0.131810554
4.49108,7.26111,1.616784827,1367.01,0.6082,0.519744657,37.93103448,27.5862069,3.448275862,24.13793103,6.896551724,0,337,2.74841E-06,0.126259808
7.62606,9.09448,1.192552904,726.631,0.58906,0.405440192,40.6779661,0,0,50.84745763,8.474576271,0,385,4.58664E-07,0.022682703
4.36113,5.08447,1.165860683,449.991,0.46286,0.378045494,50,36,4,8,2,0,769,1.24774E-05,0.162209303
4.50922,5.83208,1.293367811,1523.54,0.65714,0.588002649,66.66666667,0,11.11111111,0,22.22222222,0,865,9.30257E-07,0.045835382
4.93162,6.44623,1.307122203,2328.71,0.75008,0.675242836,40,0,40,0,20,0,217,9.32062E-07,0.046596284
7.33404,8.20229,1.118386319,1800.58,0.66736,0.744750777,43.47826087,26.08695652,26.08695652,0,4.347826087,0,449,3.42808E-06,0.163997785
5.42977,9.60382,1.768734219,2504.7,0.70826,1.058376109,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,1153,4.20553E-06,0.198010344
6.08998,6.42929,1.055716111,4217.8,0.70336,0.964431647,48.27586207,27.5862069,0,20.68965517,3.448275862,0,481,6.90383E-06,0.315613467
4.02235,6.50353,1.61684836,1303.12,0.5664,0.557414479,51.2195122,29.26829268,4.87804878,12.19512195,2.43902439,0,721,6.38099E-06,0.239410625
5.04516,6.65259,1.31860833,914.226,0.5525,0.470645359,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769,8.48588E-06,0.206616459
5.14039,6.60108,1.284159373,915.405,0.5514,0.467783669,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769,8.42123E-06,0.207211627
5.08535,6.57261,1.292459713,899.449,0.55196,0.463166374,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769,9.10129E-06,0.209851055
19.24681,21.09518,1.096035135,4218.4,0.86686,2.900584561,64.1509434,26.41509434,0,7.547169811,1.886792453,0,325,3.16456E-06,0.156195677
4.00842,8.70379,2.171376752,1173.72,0.59454,0.494950924,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919,3.73419E-06,0.138243282
3.88559,8.49537,2.186378388,1076.42,0.59154,0.477660872,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919,3.58524E-06,0.129184672
3.95011,8.46299,2.14246945,1063.7,0.59954,0.484367173,42.10526316,24.56140351,0,28.07017544,5.263157895,0,1089,3.45219E-06,0.12580785
3.818,4.40498,1.153740178,234.436,0.52514,0.243059605,25.97402597,46.75324675,5.194805195,10.38961039,6.493506494,0,109,1.33154E-06,0.054010528
3.85639,4.69173,1.216611909,366.18,0.46118,0.276888531,27.45098039,27.45098039,3.921568627,27.45098039,5.882352941,0,449,3.96161E-06,0.136749512
4.21343,7.49731,1.779384017,586.722,0.48284,0.333349443,36.36363636,38.38383838,2.02020202,18.18181818,5.050505051,0,613,2.84099E-06,0.104706775
8.77989,10.67067,1.215353495,2320.81,0.71512,0.894832863,38.29787234,32.9787234,9.574468085,13.82978723,5.319148936,0,329,2.9141E-06,0.135697197
5.43231,6.88401,1.267234381,2629.18,0.69848,0.751581487,35.61643836,21.91780822,24.65753425,10.95890411,6.849315068,0,433,3.46795E-06,0.162370992
4.18889,6.51947,1.556371736,1337.11,0.63434,0.585838436,47.05882353,17.64705882,0,29.41176471,5.882352941,0,625,3.67951E-06,0.161167381
4.41438,5.31747,1.204579125,676.395,0.51526,0.381005198,50.90909091,29.09090909,2.424242424,14.54545455,3.03030303,0,961,4.02883E-06,0.14283914
7.98957,9.17489,1.148358422,1478.81,0.61806,0.664644966,48.10126582,31.64556962,10.12658228,7.594936709,2.53164557,0,817,4.11766E-06,0.173619153
5.54585,6.00951,1.083604858,1041.92,0.5794,0.471390333,42.10526316,26.31578947,0,26.31578947,5.263157895,0,529,7.64228E-06,0.248738586
8.46338,9.84183,1.16287228,2445.27,0.77858,0.869249697,29.03225806,0,0,58.06451613,12.90322581,0,289,1.10517E-06,0.055675797
8.76011,10.02499,1.144390881,2424.32,0.78066,0.884273911,29.03225806,0,0,58.06451613,12.90322581,0,289,1.11142E-06,0.056170393
8.72369,10.01133,1.147602677,2423.51,0.78102,0.878013245,29.03225806,0,0,58.06451613,12.90322581,0,289,1.13695E-06,0.05758322
6.27169,7.47442,1.191771277,1007.2,0.61248,0.439917831,25.53191489,51.06382979,17.0212766,0,6.382978723,0,1,1.88534E-06,0.085816297
6.89767,8.44935,1.224957123,615.474,0.56894,0.361870476,40.6779661,0,0,50.84745763,8.474576271,0,865,4.43335E-07,0.021649561
4.62926,5.8356,1.260590246,1013.17,0.55576,0.507714936,45.94594595,37.83783784,2.702702703,10.81081081,2.702702703,0,401,9.24894E-06,0.244237921
4.61754,13.61739,2.94905729,2039.72,0.69804,0.732283787,45.37815126,15.12605042,0,31.93277311,7.56302521,0,1441,3.21535E-06,0.14694075
3.99561,4.37304,1.094461171,386.127,0.53416,0.297282406,40,20,30,0,10,0,385,2.35169E-06,0.09840413
14.64846,24.61263,1.680219627,6166.47,0.8977,3.727633988,48.25174825,35.66433566,4.195804196,9.090909091,2.797202797,0,697,3.30151E-06,0.164924732
3.98908,6.09913,1.528956551,728.91,0.5408,0.392538288,41.86046512,27.90697674,13.95348837,9.302325581,3.875968992,3.100775194,865,3.38256E-06,0.128259819
7.15447,11.95152,1.670496906,3622.76,0.78566,1.305768476,55.55555556,16.66666667,0,22.22222222,5.555555556,0,409,3.10679E-06,0.1486155
4.41387,5.22433,1.183616645,1102.54,0.5672,0.472351765,43.47826087,21.73913043,13.04347826,17.39130435,4.347826087,0,811,5.49804E-06,0.22311125
4.00559,5.12851,1.280338227,435.175,0.46608,0.300702594,45.45454545,27.27272727,0,24.24242424,3.03030303,0,568,5.42837E-06,0.171158581
4.0299,5.17293,1.283637311,430.646,0.47528,0.310158055,45.45454545,27.27272727,0,24.24242424,3.03030303,0,568,4.45824E-06,0.131390308
5.65873,6.72021,1.187582726,848.763,0.53676,0.530494856,34.19354839,49.03225806,7.741935484,7.741935484,1.290322581,0,361,1.43321E-06,0.06725347
6.38772,6.55761,1.026596344,841.102,0.52014,0.486840135,35.8490566,47.79874214,7.547169811,7.547169811,1.257861635,0,457,1.74965E-06,0.081132364
5.67424,6.65442,1.172742076,801.113,0.49694,0.451095195,35.67251462,49.12280702,7.01754386,7.01754386,1.169590643,0,457,2.07588E-06,0.091737457
7.35837,9.71547,1.320329095,1176.79,0.57768,0.501898366,51.2195122,29.26829268,2.43902439,14.63414634,2.43902439,0,1081,3.02069E-06,0.143284441
7.37011,9.7478,1.322612553,1184.12,0.57946,0.506503269,51.2195122,29.26829268,2.43902439,14.63414634,2.43902439,0,1081,2.92495E-06,0.138682319
7.37414,9.69288,1.314442091,1191.67,0.58158,0.509701846,51.2195122,29.26829268,2.43902439,14.63414634,2.43902439,0,1081,2.80002E-06,0.134653905
7.47258,9.62315,1.287794845,1196.29,0.58264,0.512684236,51.2195122,29.26829268,2.43902439,14.63414634,2.43902439,0,1081,2.54676E-06,0.121391478
13.20205,15.8929,1.203820619,2144.59,0.7288,1.073249894,60,27.27272727,0,10.90909091,1.818181818,0,460,2.24743E-06,0.110112916
4.49334,5.2699,1.172824669,652.49,0.53502,0.36831127,11.11111111,11.11111111,0,55.55555556,11.11111111,0,61,1.56486E-06,0.07150475
4.57602,6.51796,1.424373145,1146.52,0.59574,0.52110249,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,4.31349E-06,0.170667961
5.97974,6.81493,1.139669952,1059.61,0.60794,0.439294747,42.85714286,14.28571429,0,28.57142857,7.142857143,0,641,3.68834E-06,0.160435781
7.63768,8.1061,1.061330142,1318.3,0.66608,0.53750807,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,0.000002403,0.112376014
7.59473,8.2086,1.080828417,1362.03,0.66396,0.540965976,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.36422E-06,0.111847514
6.48147,6.85652,1.05786496,841.884,0.5653,0.338168875,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.91489E-06,0.158000789
7.35,7.87003,1.070752381,1598.11,0.63556,0.643315815,42.10526316,26.31578947,0,26.31578947,5.263157895,0,353,3.21713E-06,0.150682417
5.09073,7.24131,1.422450218,2664.54,0.70016,0.787803094,48.93617021,21.27659574,0,23.40425532,6.382978723,0,649,3.28542E-06,0.157724583
4.24745,5.20099,1.224497051,493.127,0.48648,0.40416729,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,7.93572E-06,0.183671519
4.15651,5.19203,1.249132084,406.328,0.44882,0.338765313,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,6.94254E-06,0.130565711
4.11856,5.10825,1.240300008,600.574,0.47928,0.394560063,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,8.93889E-06,0.200970167
4.13079,5.12494,1.24066825,601.472,0.47774,0.393548228,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,9.00546E-06,0.201990697
4.12363,5.10796,1.238704733,463.869,0.48212,0.396849046,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,7.47456E-06,0.172579155
5.62966,6.95776,1.235911227,2309.41,0.7383,0.704148784,80,0,0,0,20,0,865,1.23534E-06,0.061404856
5.65739,6.98873,1.235327598,2343.85,0.74132,0.714759536,80,0,0,0,20,0,865,1.21796E-06,0.060093188
5.98836,6.75939,1.128754784,2727.42,0.68482,0.822957537,50,18.75,0,25,6.25,0,833,3.58642E-06,0.17040299
5.12904,5.58245,1.088400558,2055.03,0.66094,0.637511454,39.28571429,28.57142857,0,25,7.142857143,0,505,3.14504E-06,0.146837605
5.02553,5.5169,1.097774762,2056.04,0.66172,0.641046258,39.28571429,28.57142857,0,25,7.142857143,0,505,2.9895E-06,0.140804018
14.92578,17.7233,1.187428731,1577.49,0.73264,0.76754085,41.37931034,0,0,48.27586207,10.34482759,0,1153,1.47107E-06,0.072717353
3.99095,5.80959,1.455691001,1075.93,0.58306,0.489567327,41.37931034,24.13793103,10.34482759,20.68965517,3.448275862,0,545,2.64605E-06,0.121797284
6.98017,7.83578,1.122577244,1509.16,0.61456,0.626646124,43.90243902,26.82926829,0,24.3902439,4.87804878,0,601,3.11822E-06,0.146351489
4.82903,6.61883,1.37063344,741.995,0.53384,0.354817055,48,16,8,24,4,0,961,4.90361E-06,0.180242693
4.91636,6.60456,1.34338413,723.963,0.53508,0.34807611,48,16,8,24,4,0,961,4.27401E-06,0.158789561
4.8025,6.50583,1.35467569,680.941,0.51554,0.322414009,41.37931034,27.5862069,6.896551724,20.68965517,3.448275862,0,769,7.02347E-06,0.208977266
4.91174,6.50945,1.325283912,826.868,0.51856,0.390402554,41.37931034,27.5862069,6.896551724,20.68965517,3.448275862,0,769,8.86813E-06,0.255616688
9.13273,10.62623,1.163532701,1794.97,0.68422,0.748276183,52.5,30,0,15,2.5,0,481,3.88021E-06,0.177531785
9.10715,10.65559,1.170024651,1765.43,0.68372,0.744564306,52.5,30,0,15,2.5,0,481,3.82296E-06,0.174620494
9.07282,10.68647,1.177855397,2070.2,0.68016,0.873923753,52.5,30,0,15,2.5,0,481,4.32646E-06,0.199301062
3.98462,6.47651,1.625377075,848.409,0.57786,0.398733129,32.78688525,34.42622951,16.39344262,0,9.836065574,0,305,1.72172E-06,0.077293812
10.79695,11.28011,1.044749675,1308.93,0.63452,0.561507217,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,2.12047E-06,0.103876267
10.84114,11.21149,1.034161537,1301.04,0.63396,0.560525548,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,2.10734E-06,0.102945158
10.99568,11.61678,1.05648582,1313.55,0.64782,0.572557338,44.44444444,11.11111111,0,33.33333333,11.11111111,0,337,2.08474E-06,0.102613139
10.8267,11.26396,1.040387191,1307.89,0.64048,0.565350564,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757,2.0944E-06,0.102521845
10.94497,11.57288,1.057369732,1301.01,0.64468,0.565950611,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757,2.13163E-06,0.104386484
6.16862,9.2766,1.503837163,1468.41,0.6488,0.585422193,23.52941176,5.882352941,64.70588235,0,5.882352941,0,568,1.3909E-06,0.06672643
7.39282,8.84902,1.196974903,1964.94,0.66004,0.784063101,45.45454545,36.36363636,3.03030303,12.12121212,3.03030303,0,487,3.59411E-06,0.173185308
4.67755,5.68214,1.214768415,1038.79,0.60378,0.371332981,30.76923077,0,0,61.53846154,7.692307692,0,385,1.31338E-06,0.063544453
8.58806,9.25038,1.077121026,1462.15,0.6978,0.646099146,50,0,37.5,0,12.5,0,577,7.83624E-07,0.038741716
4.3971,6.38142,1.451279252,1514.5,0.70172,0.53038056,31.81818182,0,31.81818182,0,27.27272727,9.090909091,337,4.96115E-07,0.024560221
4.24775,5.53716,1.303551292,1835.94,0.71394,0.563724368,32,0,32,0,28,8,289,5.29464E-07,0.026303775
5.22927,16.36523,3.129543894,2755.73,0.71038,0.985738034,54.54545455,30.3030303,0,12.12121212,3.03030303,0,1249,0.000004837,0.208344337
5.15011,5.65834,1.098683329,2086.29,0.66534,0.648896951,39.28571429,28.57142857,0,25,7.142857143,0,505,2.93971E-06,0.138256116
4.63206,7.74471,1.671979638,589.289,0.48252,0.368560953,42.6035503,36.68639053,9.467455621,8.284023669,1.775147929,0,739,2.48476E-06,0.100398009
3.82499,11.61384,3.036305977,1508.19,0.6444,0.713452183,34.7826087,43.47826087,17.39130435,0,4.347826087,0,289,1.94412E-06,0.093352396
3.82654,11.61381,3.035068234,1510.57,0.64454,0.714783172,34.7826087,43.47826087,17.39130435,0,4.347826087,0,289,1.92968E-06,0.09333592
9.57778,10.04679,1.04896855,651.469,0.52116,0.425610453,45.71428571,28.57142857,11.42857143,11.42857143,2.857142857,0,793,1.12241E-06,0.054660402
4.61822,5.47299,1.185086462,1396.54,0.62922,0.463691432,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.64472E-06,0.165637587
4.60331,5.44704,1.183287678,1362.24,0.62954,0.457680843,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.62051E-06,0.163280609
4.59352,5.41612,1.179078354,1305.34,0.62976,0.446562287,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,4.49833E-06,0.193869971
4.61623,5.47631,1.18631654,1756.67,0.63378,0.586041093,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,5.10041E-06,0.225762511
4.04304,5.72411,1.415793561,649.755,0.51634,0.450216677,49.31506849,30.1369863,5.479452055,12.32876712,2.739726027,0,901,2.81936E-06,0.12012443
3.84303,5.28042,1.374025183,506.349,0.51602,0.440903304,49.31506849,30.1369863,5.479452055,12.32876712,2.739726027,0,901,2.30664E-06,0.103808094
4.07041,5.91615,1.453453092,403.656,0.49206,0.386927837,33.87096774,33.87096774,16.12903226,9.677419355,1.612903226,1.612903226,757,1.53727E-05,0.189108452
4.17949,6.30171,1.507770087,414.688,0.5068,0.384793519,33.87096774,33.87096774,16.12903226,9.677419355,1.612903226,1.612903226,757,1.18772E-05,0.181302845
4.93164,5.53296,1.121931041,870.628,0.5458,0.477766106,49.05660377,26.41509434,3.773584906,16.98113208,3.773584906,0,514,8.24114E-06,0.235558384
5.53555,6.18995,1.118217702,1274.02,0.58934,0.583938568,50,26.92307692,3.846153846,15.38461538,3.846153846,0,514,6.91327E-06,0.25174546
5.22397,7.6925,1.472539084,1281.65,0.57298,0.592195562,44.87179487,38.46153846,0,14.1025641,2.564102564,0,641,5.04143E-06,0.203046803
8.56931,10.07441,1.175638412,3168.32,0.74116,1.046691277,51.85185185,27.16049383,0,16.04938272,4.938271605,0,497,3.51291E-06,0.168323244
8.02852,8.8151,1.097973225,896.017,0.57682,0.391085618,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529,1.54702E-06,0.072357611
8.12377,8.81658,1.085281833,1110.25,0.58256,0.495340453,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529,1.96381E-06,0.092018108
6.23061,11.28347,1.810973564,3135.9,0.74226,1.004302647,57.14285714,14.28571429,4.761904762,19.04761905,4.761904762,0,757,4.52148E-06,0.19879329
4.05857,5.42763,1.337325708,1744.61,0.6088,0.696888042,39.28571429,42.85714286,3.571428571,7.142857143,0.892857143,5.357142857,641,1.16805E-05,0.396731879
4.0993,4.71148,1.149337692,730.067,0.60486,0.57439959,32,40,24,0,4,0,289,6.10289E-06,0.253977919
4.26632,4.42679,1.037613212,632.823,0.52602,0.400603167,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,3.58266E-06,0.134236131
4.34625,4.49444,1.03409606,703.152,0.5303,0.408334553,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,3.72882E-06,0.138576559
4.22902,4.41727,1.044513859,606.391,0.52672,0.400532299,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721,3.4844E-06,0.131484956
7.34267,7.85539,1.069827461,1576.8,0.63556,0.639444626,42.10526316,26.31578947,0,26.31578947,5.263157895,0,353,3.24671E-06,0.15301132
7.22608,7.76352,1.074375042,1557.11,0.62892,0.631061824,42.10526316,26.31578947,0,26.31578947,5.263157895,0,595,3.24834E-06,0.151258269
7.60574,8.05582,1.059176359,1641.92,0.63604,0.641977651,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385,3.35741E-06,0.158350582
8.58608,10.19056,1.18686991,3050.11,0.73974,1.053448551,44.62809917,24.79338843,4.958677686,20.66115702,4.958677686,0,313,3.48276E-06,0.164665325
4.98443,6.38657,1.281303981,2820.39,0.68188,0.837163848,44.80519481,29.22077922,5.844155844,16.23376623,3.896103896,0,373,4.50303E-06,0.201673956
