PLD,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KCH4,NCH4 0.1 Bar (mol/kg)
28.74884,29.28345,1.02,3045.66,0.81812,1.67387199,48.35164835,30.76923077,0,17.58241758,3.296703297,0,361.00,9.36435E-06,0.046712735
6.5918,11.77864,1.79,2707.26,0.73976,0.930782665,45.65217391,22.82608696,3.260869565,20.10869565,4.891304348,3.260869565,505.00,1.47421E-05,0.070212121
10.12824,14.29207,1.41,2679.04,0.77246,1.190273307,43.37349398,21.68674699,3.614457831,25.90361446,5.421686747,0,433.00,1.27457E-05,0.062280717
8.72571,12.47571,1.43,2717.55,0.75322,1.109932245,45.65217391,26.08695652,3.260869565,20.10869565,4.891304348,0,481.00,1.69189E-05,0.081742373
7.62193,11.30323,1.48,3003.82,0.7445,1.098490885,44.55445545,29.7029703,2.97029703,18.31683168,4.455445545,0,481.00,1.78728E-05,0.086142634
7.19983,12.36076,1.72,2903.83,0.74754,1.086831362,42.85714286,27.55102041,6.12244898,18.87755102,4.591836735,0,457.00,1.66686E-05,0.080600218
8.4918,11.02963,1.30,2776.74,0.73292,0.996084539,42.85714286,21.42857143,6.12244898,25,4.591836735,0,505.00,1.64394E-05,0.079777331
9.14708,11.82924,1.29,2834.08,0.74898,1.087765722,42.85714286,27.55102041,3.06122449,21.93877551,4.591836735,0,457.00,1.71348E-05,0.082921663
6.59467,11.54376,1.75,2993.43,0.73652,1.039316567,43.26923077,28.84615385,2.884615385,20.67307692,4.326923077,0,481.00,1.76042E-05,0.084368846
8.43938,11.4181,1.35,3116.4,0.7373,1.060706111,50.52631579,29.47368421,4.210526316,12.63157895,3.157894737,0,545.00,2.14658E-05,0.103931384
4.4572,5.65215,1.27,1853.08,0.64312,0.744167533,42.10526316,21.05263158,0,31.57894737,5.263157895,0,433.00,1.25331E-05,0.062192121
30.38497,31.07244,1.02,3325.87,0.82964,1.881508763,49.43820225,29.21348315,0,17.97752809,3.370786517,0,373.00,7.09905E-06,0.035689904
14.32817,17.33749,1.21,2402.28,0.7335,0.977610259,45.7433291,16.772554,0,12.3252859,2.287166455,22.87166455,589.00,6.46554E-06,0.032303598
9.14993,11.91912,1.30,3505.95,0.76298,1.232161054,50.52631579,28.42105263,0,16.84210526,4.210526316,0,1105.00,8.27949E-06,0.04139467
6.15217,12.20585,1.98,2577.21,0.70956,0.894278613,45.16129032,27.95698925,0,23.65591398,3.225806452,0,233.00,6.72859E-06,0.01807898
14.48757,19.46238,1.34,1619.77,0.77468,0.969689383,23.07692308,28.20512821,0,41.02564103,7.692307692,0,113.00,3.17109E-05,0.10624642
4.21372,10.23354,2.43,1627.67,0.65142,0.63457211,41.42857143,31.42857143,0,22.85714286,4.285714286,0,1153.00,1.05978E-05,0.052549376
5.19047,10.81396,2.08,2249.24,0.73196,0.735583484,34.28571429,17.14285714,17.14285714,20,11.42857143,0,487.00,4.87365E-06,0.024429863
4.2919,4.6846,1.09,427.808,0.4655,0.352940284,43.90243902,29.26829268,14.63414634,9.756097561,2.43902439,0,865.00,6.44581E-05,0.289333266
23.18439,27.33946,1.18,4098.79,0.85354,2.379192311,53.53159851,26.76579926,4.460966543,9.665427509,3.345724907,2.230483271,217.00,6.73211E-06,0.032996867
25.54914,27.20941,1.06,4227.65,0.8596,2.535461359,54.75285171,27.37642586,4.562737643,9.885931559,3.422053232,0,217.00,7.96135E-06,0.040151093
9.15991,17.5271,1.91,4124.42,0.80388,1.630042683,51.28205128,32.47863248,0,13.67521368,2.564102564,0,329.00,7.65285E-06,0.038597872
14.45168,16.95031,1.17,3152.87,0.82286,1.639032746,42.47787611,30.67846608,3.539823009,18.87905605,4.424778761,0,369.00,4.92855E-06,0.024700176
8.31224,11.55111,1.39,1522.9,0.69066,0.671012747,52.74725275,26.37362637,4.395604396,8.791208791,7.692307692,0,865.00,9.94613E-06,0.049854158
8.40951,10.94267,1.30,2411.07,0.69552,0.877841544,51.98555957,28.88086643,4.332129964,11.55234657,3.249097473,0,833.00,1.19451E-05,0.059161592
8.74134,21.37941,2.45,4468.55,0.82442,1.960976468,54.96183206,31.55216285,3.053435115,8.142493639,2.290076336,0,1233.00,6.95961E-06,0.03474652
4.60356,8.83209,1.92,2143.44,0.6528,0.729929456,47.72727273,27.27272727,6.818181818,14.77272727,3.409090909,0,481.00,0.000028247,0.141859222
9.00529,11.88887,1.32,4428.65,0.79942,1.626533357,48,33.6,0,15.2,3.2,0,313.00,6.22619E-06,0.031220804
9.04299,11.3746,1.26,4032.99,0.80282,1.575398648,47.78761062,26.54867257,0,11.50442478,3.539823009,10.61946903,313.00,3.26386E-06,0.016116014
4.64589,5.46454,1.18,952.253,0.52802,0.45504059,53.125,25,0,12.5,3.125,0,1249.00,0.000028873,0.140625996
4.62581,5.66684,1.23,950.16,0.52422,0.446612198,53.125,25,0,12.5,3.125,0,1249.00,2.83084E-05,0.137681439
4.65074,5.66299,1.22,930.095,0.53938,0.41289404,53.125,25,0,12.5,3.125,0,1249.00,2.96805E-05,0.143835351
11.09142,13.2428,1.19,2898.34,0.74244,1.046896283,39.50617284,37.03703704,0,19.75308642,3.703703704,0,545.00,5.61174E-06,0.028001261
8.47189,17.75046,2.10,4774.43,0.79004,1.722770161,52.77777778,38.42592593,0,7.407407407,1.388888889,0,1161.00,1.03025E-05,0.051099738
8.58252,21.33814,2.49,4649.6,0.82328,2.039406866,54.54545455,32.82828283,3.03030303,8.080808081,1.515151515,0,1209.00,7.41937E-06,0.036953977
12.211,23.13451,1.89,5555.36,0.86786,2.907053086,59.375,30.72916667,0,8.333333333,1.5625,0,170.00,0.000005668,0.028329916
10.49588,25.24149,2.40,5543.64,0.87108,2.991829038,57.14285714,30.95238095,2.857142857,7.619047619,1.428571429,0,176.00,6.29581E-06,0.031266121
8.81904,10.86981,1.23,3342.27,0.75616,1.135916044,50.60240964,28.91566265,0,15.6626506,4.819277108,0,481.00,1.03583E-05,0.050736592
8.95533,10.97224,1.23,3307.45,0.75668,1.14029615,50,29.76190476,0,15.47619048,4.761904762,0,473.00,1.15402E-05,0.057110063
7.63115,21.77625,2.85,4456.81,0.82692,1.827314251,50,35.59322034,0,11.01694915,3.389830508,0,229.00,6.89949E-06,0.034472284
3.95041,4.73869,1.20,436.465,0.4657,0.40265613,53.96825397,31.74603175,0,12.6984127,1.587301587,0,865.00,9.93932E-05,0.435677428
10.79351,11.87679,1.10,1397.34,0.65456,0.612379313,44.44444444,11.11111111,0,22.22222222,11.11111111,0,337.00,5.55404E-06,0.028044175
16.73879,17.68621,1.06,2938.05,0.82364,1.378998584,48,24,20,0,6,2,577.00,4.7014E-06,0.023679216
11.79351,14.70244,1.25,2454.68,0.78944,1.018465361,47.05882353,23.52941176,19.60784314,0,7.843137255,1.960784314,289.00,5.16387E-06,0.025986767
13.06998,14.69185,1.12,2781.93,0.79658,1.173377249,47.05882353,25.49019608,19.60784314,0,5.882352941,1.960784314,281.00,6.11639E-06,0.030167709
13.61984,15.81495,1.16,3091.15,0.78184,1.322702181,47.05882353,23.52941176,19.60784314,0,7.843137255,1.960784314,577.00,5.75837E-06,0.028750774
10.03888,17.63143,1.76,1647.88,0.69026,0.918157779,47.45762712,44.06779661,0,6.779661017,1.694915254,0,361.00,0.000106328,0.354650043
8.92569,22.77836,2.55,4396.51,0.85728,2.110326391,49.80842912,27.5862069,0,14.94252874,4.597701149,0,565.00,5.18487E-06,0.025720083
4.72993,12.24865,2.59,2269.52,0.69204,0.843607604,41.37931034,20.68965517,0,31.03448276,6.896551724,0,289.00,5.8851E-06,0.029491187
5.9743,7.4254,1.24,1929.38,0.69778,0.497855976,22.22222222,11.11111111,0,44.44444444,22.22222222,0,289.00,1.47296E-06,0.007208281
5.4202,9.61179,1.77,2517.03,0.70412,1.056130362,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,577.00,1.31475E-05,0.06571255
5.39631,9.7447,1.81,2536.72,0.70632,1.068918551,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,577.00,1.30323E-05,0.065049941
5.38216,9.71412,1.80,2509.75,0.70686,1.058764849,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,577.00,1.35788E-05,0.067432727
5.45923,9.71962,1.78,2490.67,0.70608,1.060463607,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,577.00,1.33806E-05,0.067123977
6.63779,8.05832,1.21,1109.11,0.61032,0.414318396,37.20930233,41.86046512,9.302325581,0,6.976744186,4.651162791,673.00,4.38833E-06,0.021771007
6.74383,8.53606,1.27,1225.19,0.6312,0.451515065,37.20930233,41.86046512,9.302325581,0,6.976744186,4.651162791,673.00,3.98718E-06,0.019859105
6.78307,8.49651,1.25,1230.01,0.6283,0.448737635,37.20930233,41.86046512,9.302325581,0,6.976744186,4.651162791,673.00,4.00621E-06,0.019991587
6.00632,10.00499,1.67,1840.35,0.6816,0.885075263,46.15384615,17.30769231,5.769230769,25,5.769230769,0,1249.00,1.32289E-05,0.066189838
19.6462,27.62636,1.41,4479.93,0.87038,2.727395221,52.3364486,33.64485981,0,11.21495327,2.803738318,0,229.00,5.68223E-06,0.028237744
8.57062,9.27827,1.08,889.194,0.61604,0.381973983,42.10526316,10.52631579,0,31.57894737,15.78947368,0,1009.00,7.45714E-06,0.037512958
8.65245,9.33807,1.08,1114.79,0.62566,0.467021975,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009.00,8.69909E-06,0.043633119
10.18366,17.74549,1.74,4141.48,0.82304,1.743171147,56.51491366,15.07064364,0,10.3610675,2.040816327,15.07064364,1249.00,4.83928E-06,0.024174946
7.99425,15.38405,1.92,3172.38,0.77288,1.157097794,80.10075567,0,0,16.62468514,3.274559194,0,1273.00,4.25908E-06,0.021019558
26.8915,28.38912,1.06,4326.53,0.86968,2.68225207,54.75285171,27.37642586,4.562737643,9.885931559,3.422053232,0,217.00,7.71399E-06,0.038740561
26.5894,28.056,1.06,4899.33,0.87052,3.063140412,54.13533835,29.32330827,4.511278195,9.77443609,2.255639098,0,211.00,9.67688E-06,0.048749821
26.70296,28.19813,1.06,4273.49,0.86878,2.653930278,54.75285171,27.37642586,4.562737643,9.885931559,3.422053232,0,217.00,7.87402E-06,0.039480062
11.70118,13.34579,1.14,3230.9,0.7801,1.357245632,51.61290323,27.95698925,4.301075269,12.90322581,3.225806452,0,561.00,6.54483E-06,0.032624818
8.6768,8.83227,1.02,1841.81,0.67246,0.79422033,48,24,16,0,4,8,577.00,8.88139E-06,0.044377137
5.12978,5.63389,1.10,2074.65,0.66092,0.640513248,39.28571429,28.57142857,0,25,7.142857143,0,505.00,1.06705E-05,0.053025799
6.66781,7.18163,1.08,1140.71,0.65674,0.506044892,27.27272727,45.45454545,9.090909091,9.090909091,9.090909091,0,81.00,4.0457E-06,0.020454475
4.07891,5.97609,1.47,2096.64,0.67572,0.85013443,37.5,0,56.25,0,6.25,0,433.00,4.0837E-06,0.020683273
4.18918,5.76914,1.38,2012.38,0.67196,0.832681729,37.5,0,56.25,0,6.25,0,433.00,4.32175E-06,0.021771057
4.27379,5.57699,1.30,1877.81,0.65642,0.787355674,37.5,0,56.25,0,6.25,0,577.00,4.11894E-06,0.020570488
7.8738,20.72686,2.63,1799.49,0.76598,0.775339118,34.48275862,0,13.79310345,41.37931034,10.34482759,0,481.00,1.53025E-06,0.007601179
18.33831,21.13684,1.15,1491.26,0.82828,1.096620954,40.90909091,0,0,45.45454545,13.63636364,0,289.00,1.29425E-06,0.006281431
3.98828,4.78374,1.20,609.857,0.5199,0.416319667,48.14814815,29.62962963,3.703703704,14.81481481,3.703703704,0,649.00,3.91245E-05,0.186239503
4.97275,7.27986,1.46,2121.24,0.66406,0.706797199,36.92307692,24.61538462,30.76923077,0,4.615384615,3.076923077,385.00,0.000012076,0.059299186
3.89264,5.48014,1.41,983.448,0.58622,0.526229803,29.03225806,58.06451613,0,0,3.225806452,0,1.00,3.38378E-05,0.16264279
5.04936,7.20433,1.43,385.219,0.43506,0.229750425,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.42529E-05,0.067288299
6.92938,11.82785,1.71,1823.73,0.65752,0.815844395,42.47787611,34.51327434,18.5840708,0,4.424778761,0,913.00,3.62853E-06,0.017994101
5.51475,6.6136,1.20,474.886,0.4665,0.211101256,8.823529412,8.823529412,0,61.76470588,8.823529412,0,109.00,3.03188E-06,0.015226793
11.09496,12.8466,1.16,1963.6,0.6925,0.982567758,53.76344086,35.48387097,1.075268817,7.52688172,2.150537634,0,805.00,1.20773E-05,0.058972104
7.48583,9.92059,1.33,1117.09,0.5647,0.557833075,54.87804878,34.14634146,0,8.536585366,2.43902439,0,993.00,0.00001479,0.072107854
6.03574,6.92889,1.15,2320.53,0.65556,0.871981431,51.85185185,29.62962963,0,14.81481481,3.703703704,0,541.00,2.25008E-05,0.111349212
6.3885,15.97384,2.50,1803.45,0.71968,0.948649945,32.87671233,10.95890411,43.83561644,5.479452055,5.479452055,1.369863014,481.00,7.03311E-06,0.034644325
4.05314,4.50507,1.11,221.047,0.43228,0.27449312,45.16129032,29.03225806,16.12903226,3.225806452,6.451612903,0,1217.00,2.59727E-05,0.120690764
4.85353,5.87095,1.21,597.589,0.49236,0.34211148,39.65517241,31.03448276,5.172413793,17.24137931,5.172413793,0,673.00,0.000010961,0.053934185
5.27198,6.2294,1.18,1304.4,0.62858,0.548719381,26.08695652,26.08695652,0,34.7826087,4.347826087,0,163.00,1.28824E-05,0.064169377
4.22522,4.65844,1.10,174.914,0.39166,0.200852312,45.90163934,26.2295082,3.278688525,19.67213115,4.918032787,0,801.00,1.61135E-05,0.076077759
3.96901,4.9428,1.25,399.973,0.46386,0.284234908,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,5.40649E-06,0.026778291
3.91959,4.91458,1.25,379.688,0.46198,0.281824005,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,5.40775E-06,0.026823638
3.8959,4.89442,1.26,371.14,0.46416,0.281517243,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,5.26531E-06,0.026107668
9.82723,10.25461,1.04,986.375,0.57396,0.535465393,43.47826087,34.7826087,2.898550725,14.49275362,4.347826087,0,577.00,6.17012E-06,0.030713693
9.92334,10.34811,1.04,988.171,0.57372,0.536452635,43.47826087,34.7826087,2.898550725,14.49275362,4.347826087,0,577.00,6.00495E-06,0.029660237
9.65715,10.25508,1.06,988.767,0.57158,0.534826709,43.47826087,34.7826087,2.898550725,14.49275362,4.347826087,0,577.00,5.98153E-06,0.030100637
9.86894,10.30863,1.04,984.765,0.57346,0.534291118,43.47826087,34.7826087,2.898550725,14.49275362,4.347826087,0,577.00,6.16335E-06,0.030570229
5.51402,13.89765,2.52,2134.05,0.73214,0.888296265,27.27272727,29.54545455,20.45454545,15.90909091,6.818181818,0,353.00,3.71086E-06,0.018487819
4.66172,5.75292,1.23,331.09,0.4715,0.365864068,45.61403509,38.59649123,7.01754386,7.01754386,1.754385965,0,721.00,0.000024642,0.10606044
5.13094,6.957,1.36,622.719,0.5275,0.33410182,25,16.66666667,33.33333333,16.66666667,8.333333333,0,433.00,4.26179E-06,0.02125599
5.09054,6.88318,1.35,610.355,0.531,0.334027389,25,16.66666667,33.33333333,16.66666667,8.333333333,0,433.00,4.13782E-06,0.020461027
3.83843,4.7279,1.23,992.744,0.56066,0.544229705,44,36,8,8,4,0,625.00,9.42872E-06,0.046379769
9.4474,12.97631,1.37,4716.47,0.8222,1.954008784,48.48484848,33.33333333,9.090909091,6.060606061,3.03030303,0,337.00,5.93078E-06,0.029848151
6.39579,6.80122,1.06,1093.66,0.56292,0.433639158,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.76875E-05,0.086345661
8.76045,18.63152,2.13,2954.73,0.79346,1.302113847,41.2371134,16.49484536,18.55670103,18.55670103,5.154639175,0,257.00,5.56369E-06,0.027358337
4.00596,4.68166,1.17,347.039,0.51006,0.328348601,46.66666667,0,40,0,13.33333333,0,449.00,1.86563E-06,0.009390101
3.99704,4.67354,1.17,345.45,0.50918,0.32716922,46.66666667,0,40,0,13.33333333,0,449.00,1.87215E-06,0.009338512
3.9457,4.6554,1.18,336.692,0.50656,0.321925861,46.66666667,0,40,0,13.33333333,0,449.00,1.82874E-06,0.009351409
3.94576,4.65592,1.18,336.981,0.50646,0.32186231,46.66666667,0,40,0,13.33333333,0,449.00,1.8247E-06,0.009302584
3.95436,4.65344,1.18,336.714,0.50704,0.3219506,46.66666667,0,40,0,13.33333333,0,449.00,1.87333E-06,0.009297056
3.95436,4.65545,1.18,337.48,0.50686,0.321836307,46.66666667,0,40,0,13.33333333,0,449.00,1.86763E-06,0.009371676
3.93734,4.54485,1.15,320.46,0.5021,0.31867832,46.66666667,0,40,0,13.33333333,0,449.00,1.64783E-06,0.008144597
3.87167,4.62045,1.19,317.868,0.50366,0.319668437,46.66666667,0,40,0,13.33333333,0,449.00,1.82853E-06,0.009222437
3.80682,4.98975,1.31,345.384,0.51218,0.329836492,46.66666667,0,40,0,13.33333333,0,449.00,1.87495E-06,0.009370755
3.84468,5.04569,1.31,337.989,0.51306,0.331796341,46.66666667,0,40,0,13.33333333,0,449.00,1.90839E-06,0.009411289
10.40031,10.48054,1.01,643.393,0.54128,0.483095927,60.75949367,0,7.594936709,22.78481013,1.265822785,0,2593.00,1.60577E-06,0.007969116
4.1274,6.10079,1.48,1288.63,0.58662,0.505933694,43.1372549,35.29411765,15.68627451,0,5.882352941,0,625.00,1.28485E-05,0.063508688
5.15937,5.68246,1.10,617.345,0.53016,0.373615222,42.10526316,0,42.10526316,0,15.78947368,0,865.00,1.6004E-06,0.007988915
5.15328,5.6025,1.09,514.736,0.52626,0.305225123,42.10526316,0,42.10526316,0,15.78947368,0,865.00,1.38414E-06,0.00688664
6.43314,9.51377,1.48,2356.37,0.66126,0.827925554,53.4351145,36.64122137,4.580152672,3.816793893,1.526717557,0,737.00,1.62597E-05,0.079263931
4.37137,6.90146,1.58,1284.77,0.58204,0.582224565,48.68421053,36.84210526,5.263157895,7.894736842,1.315789474,0,553.00,4.38609E-05,0.206619766
4.72909,10.62231,2.25,2135.32,0.65868,0.78411952,46.06741573,32.9588015,7.490636704,11.23595506,2.247191011,0,633.00,2.21209E-05,0.109130186
6.2746,6.87554,1.10,2084.33,0.7139,0.705643966,22.22222222,27.77777778,33.33333333,5.555555556,11.11111111,0,97.00,2.96649E-06,0.014701915
15.75155,15.8468,1.01,2066.06,0.75942,1.156025896,50,21.42857143,0,21.42857143,7.142857143,0,529.00,5.68347E-06,0.028460731
7.0978,7.50467,1.06,1470.26,0.62638,0.613310356,44.44444444,22.22222222,0,27.77777778,5.555555556,0,541.00,1.22726E-05,0.061146083
7.15133,7.69309,1.08,1650.4,0.64468,0.643714428,44.44444444,22.22222222,0,27.77777778,5.555555556,0,541.00,1.37134E-05,0.068083382
6.73336,12.93309,1.92,2211.01,0.72906,0.831497119,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.76967E-05,0.083400232
4.88151,6.1601,1.26,1671.66,0.58046,0.605163374,54,34,2,8,2,0,667.00,0.000041799,0.20176617
6.00289,6.336,1.06,208.135,0.37702,0.163369833,31.57894737,10.52631579,15.78947368,36.84210526,5.263157895,0,481.00,1.20059E-06,0.005908074
7.4129,7.85155,1.06,1678.44,0.63386,0.64151585,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385.00,1.22782E-05,0.061082287
6.12054,6.66565,1.09,1481.61,0.61508,0.595655669,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385.00,1.40853E-05,0.069769299
5.71486,6.08117,1.06,1415.78,0.6051,0.567955697,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577.00,0.000016952,0.08393613
6.11727,6.63074,1.08,1483.95,0.61994,0.598172503,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385.00,1.48318E-05,0.073929543
5.2162,6.68812,1.28,1704.95,0.65822,0.582980532,47.36842105,15.78947368,0,31.57894737,5.263157895,0,481.00,1.07996E-05,0.053576023
4.2578,7.11924,1.67,1190.7,0.58464,0.467431541,36.36363636,18.18181818,18.18181818,18.18181818,9.090909091,0,577.00,1.35044E-05,0.066377158
4.89996,7.21804,1.47,925.083,0.51688,0.491335469,48.27586207,39.65517241,0,10.34482759,1.724137931,0,1057.00,7.66805E-06,0.037622372
5.50358,5.98148,1.09,429.319,0.44208,0.317839657,47.88732394,33.8028169,0,16.90140845,1.408450704,0,1057.00,8.81506E-06,0.042801184
14.87864,15.74073,1.06,2462.2,0.73902,1.00664312,40,11.42857143,11.42857143,34.28571429,2.857142857,0,649.00,0.00001245,0.061643694
5.61196,6.94384,1.24,2337.01,0.75594,0.698482805,40,0,40,0,20,0,257.00,2.74488E-06,0.013744978
5.01898,6.56163,1.31,3078.5,0.69394,0.878629726,48.14814815,33.33333333,0,14.81481481,3.703703704,0,409.00,2.02357E-05,0.100674361
6.40725,8.93591,1.39,1845.39,0.67624,0.785071293,53.65853659,24.3902439,0,19.51219512,2.43902439,0,545.00,1.12882E-05,0.055227586
4.58648,6.54798,1.43,1684.62,0.59358,0.598608913,47.36842105,31.57894737,5.263157895,13.15789474,2.631578947,0,865.00,2.93012E-05,0.143541355
4.11023,8.57756,2.09,870.555,0.59796,0.491504944,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919.00,1.49323E-05,0.071352462
4.10889,8.23229,2.00,1109.72,0.59784,0.491406308,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919.00,1.49451E-05,0.07129771
4.03809,8.12994,2.01,873.222,0.5996,0.492848923,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919.00,1.49534E-05,0.071780688
3.85924,8.17701,2.12,828.552,0.57928,0.518019065,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919.00,2.40754E-05,0.112242406
4.17817,8.7001,2.08,897.119,0.6025,0.386190717,42.10526316,24.56140351,0,28.07017544,5.263157895,0,919.00,1.03948E-05,0.049990207
4.3754,5.19371,1.19,528.986,0.5892,0.19996199,14.28571429,8.571428571,5.714285714,48.57142857,22.85714286,0,190.00,5.5722E-07,0.002764719
4.96961,5.52619,1.11,1453.87,0.62518,0.528563819,42.85714286,16.07142857,5.357142857,32.14285714,3.571428571,0,703.00,1.54852E-05,0.075294149
5.54909,9.80506,1.77,3276.25,0.72528,0.929483893,46.51162791,27.90697674,6.976744186,15.11627907,3.488372093,0,337.00,1.64071E-05,0.080608876
5.39384,8.95718,1.66,3123.31,0.72186,0.897270005,44.44444444,28.88888889,8.888888889,14.44444444,3.333333333,0,325.00,1.77265E-05,0.087617205
8.54299,9.00309,1.05,1076.05,0.6726,0.687427818,46.80851064,29.78723404,8.510638298,8.510638298,4.255319149,2.127659574,481.00,0.000011327,0.055970105
9.75466,14.27976,1.46,2001.41,0.70342,0.803562351,46.80851064,29.78723404,8.510638298,8.510638298,4.255319149,2.127659574,541.00,1.33355E-05,0.065865993
5.92468,10.06669,1.70,1786.09,0.68116,0.657382476,35.29411765,17.64705882,17.64705882,20.58823529,8.823529412,0,577.00,4.43915E-06,0.022292629
4.91346,5.20373,1.06,114.152,0.4464,0.295772128,47.22222222,22.22222222,0,11.11111111,2.777777778,16.66666667,1249.00,8.41377E-05,0.30805655
5.40663,6.67271,1.23,2163.94,0.7382,0.680249542,35.29411765,0,35.29411765,0,29.41176471,0,217.00,1.11464E-06,0.005602046
4.52994,5.5467,1.22,1236.91,0.59336,0.535141911,60,0,30,0,10,0,577.00,5.58702E-06,0.027846378
4.11514,8.93039,2.17,1805.75,0.70176,0.631232404,43.75,18.75,6.25,25,6.25,0,705.00,3.17853E-06,0.01572992
4.23716,8.96058,2.11,1799.53,0.70764,0.633472983,43.75,18.75,6.25,25,6.25,0,705.00,3.05069E-06,0.015295773
6.59254,8.4847,1.29,517.382,0.4895,0.281380056,45,15,0,30,10,0,961.00,6.02981E-06,0.03001397
5.14285,9.06904,1.76,1875.22,0.6275,0.707249448,51.67464115,32.53588517,0,13.39712919,2.392344498,0,593.00,1.52162E-05,0.075304228
8.67891,9.06296,1.04,1283.06,0.5936,0.575522828,55.10204082,30.6122449,0,12.24489796,2.040816327,0,625.00,9.56344E-06,0.047793926
8.43287,8.87027,1.05,1230.8,0.58484,0.55264824,55.10204082,30.6122449,0,12.24489796,2.040816327,0,1249.00,9.64347E-06,0.047868677
8.66764,9.05571,1.04,1258.4,0.58858,0.566067496,55.10204082,30.6122449,0,12.24489796,2.040816327,0,625.00,9.45766E-06,0.047069329
4.56831,6.54196,1.43,1501.76,0.5949,0.634171718,47.05882353,35.29411765,4.705882353,10.58823529,2.352941176,0,801.00,3.87799E-05,0.187574913
4.80891,6.46523,1.34,1511.61,0.59878,0.635114925,47.05882353,35.29411765,4.705882353,10.58823529,2.352941176,0,901.00,4.33369E-05,0.207705082
4.78818,6.33471,1.32,1568.87,0.60042,0.640235613,48.19277108,33.73493976,4.819277108,10.84337349,2.409638554,0,937.00,3.97445E-05,0.192017947
4.62415,6.46285,1.40,1521.95,0.60062,0.645596792,47.05882353,35.29411765,4.705882353,10.58823529,2.352941176,0,901.00,3.62245E-05,0.176760519
4.18035,6.34814,1.52,772.349,0.53892,0.461740136,50,28.125,3.125,12.5,3.125,3.125,829.00,2.31182E-05,0.111202866
3.95127,9.77148,2.47,1210.9,0.63846,0.589376708,43.75,18.75,6.25,25,6.25,0,529.00,1.83247E-05,0.088093411
7.4934,12.53415,1.67,3153.09,0.73514,1.154053252,50.94339623,31.13207547,2.830188679,12.26415094,2.830188679,0,1201.00,1.08964E-05,0.054126634
10.48172,15.53234,1.48,4101.5,0.80152,1.743260937,52.94117647,33.08823529,2.205882353,9.558823529,2.205882353,0,1585.00,1.23694E-05,0.061298725
6.77607,13.04357,1.92,2280.42,0.69058,0.767614745,49.51456311,17.47572816,0,27.18446602,5.825242718,0,673.00,1.43738E-05,0.070830335
4.14091,6.01546,1.45,2026.79,0.65322,0.662201438,53.57142857,28.57142857,0,14.28571429,3.571428571,0,1057.00,0.000019404,0.095681629
6.36839,7.65199,1.20,2385.11,0.69086,0.776400726,53.57142857,28.57142857,0,14.28571429,3.571428571,0,1057.00,1.71383E-05,0.083797558
6.06717,6.25403,1.03,228.475,0.43418,0.308899592,45.76271186,35.59322034,8.474576271,8.474576271,1.694915254,0,1189.00,2.80613E-06,0.013894859
4.91537,5.26252,1.07,1110.2,0.53204,0.460505133,45.97701149,29.88505747,11.49425287,9.195402299,3.448275862,0,730.00,4.61688E-05,0.218769322
4.59519,6.84822,1.49,1653.31,0.62532,0.581855402,50.52631579,6.315789474,8.421052632,31.57894737,3.157894737,0,1441.00,3.21614E-06,0.015977135
7.72021,8.43697,1.09,952.947,0.5138,0.494637734,53.26086957,34.7826087,6.52173913,4.347826087,1.086956522,0,1057.00,2.37254E-05,0.114176066
3.84932,5.69693,1.48,865.078,0.55112,0.462675039,45.87155963,36.69724771,3.669724771,11.00917431,2.752293578,0,481.00,2.66375E-05,0.129803942
4.08985,5.22962,1.28,265.113,0.42026,0.203014347,27.27272727,27.27272727,0,27.27272727,9.090909091,0,433.00,5.58715E-06,0.027234833
6.38807,7.62136,1.19,1293.01,0.57518,0.530520762,30.76923077,33.33333333,7.692307692,24.35897436,3.846153846,0,397.00,9.15563E-06,0.04554903
15.58526,18.21481,1.17,3231.8,0.814,1.758600724,48.70848708,26.56826568,13.28413284,9.225092251,2.21402214,0,385.00,6.6635E-06,0.032787105
5.49039,5.6946,1.04,945.886,0.49786,0.409967144,43.75,18.75,6.25,25,6.25,0,661.00,5.47952E-05,0.25565599
5.23582,5.49315,1.05,976.72,0.51504,0.431313436,43.75,18.75,6.25,25,6.25,0,661.00,0.000048656,0.229412536
